"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"LogicalModelSenologie","LogicalModelSenologie","LogicalModelSenologie","","","",0,*,"","","","null {[]} {[]}
","BIH LM Senologie LogicalModel","LogicalModel der BIH-Spezifikation des Moduls Senologie","","","","","","","","","",,,,,"",,,,"Element",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"obds-meldung","obds-meldung.diagnose.weitereKlassifikationen.datum","obds-meldung.diagnose.weitereKlassifikationen.datum","","","",0,1,"","","","date {[]} {[]}
","Datum","Datum der Klassifikation","","","","","","","","","",,,,,"",,,,"obds-meldung.diagnose.weitereKlassifikationen.datum",0,1,"",""
"obds-meldung","obds-meldung.diagnose.weitereKlassifikationen.name","obds-meldung.diagnose.weitereKlassifikationen.name","","","",1,1,"","","","string {[]} {[]}
","Name","Name der Klassifikation (z.B. 'Oncotype DX', 'MammaPrint')","","","","","","","","","",,,,,"",,,,"obds-meldung.diagnose.weitereKlassifikationen.name",1,1,"",""
"obds-meldung","obds-meldung.diagnose.weitereKlassifikationen.stadium","obds-meldung.diagnose.weitereKlassifikationen.stadium","","","",1,1,"","","","string {[]} {[]}
","Stadium","Ergebnis/Stadium der Klassifikation (z.B. 'RS 18 / low risk')","","","","","","","","","",,,,,"",,,,"obds-meldung.diagnose.weitereKlassifikationen.stadium",1,1,"",""
"obds-meldung","obds-meldung.op","obds-meldung.op","","","",0,1,"","","","BackboneElement {[]} {[]}
","OP","Operationsmeldung","","","","","","","","","",,,,,"",,,,"obds-meldung.op",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"obds-meldung","obds-meldung.op.id","obds-meldung.op.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"obds-meldung","obds-meldung.op.extension","obds-meldung.op.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"obds-meldung","obds-meldung.op.modifierExtension","obds-meldung.op.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"obds-meldung","obds-meldung.op.opID","obds-meldung.op.opID","","","",0,1,"","","","string {[]} {[]}
","OP_ID","Eindeutige Kennung der Operation","","","","","","","","","",,,,,"",,,,"obds-meldung.op.opID",0,1,"",""
"obds-meldung","obds-meldung.op.intention","obds-meldung.op.intention","","","",1,1,"","","","code {[]} {[]}
","Intention","Intention der OP: K=kurativ, P=palliativ, D=diagnostisch, R=Revision, S=Sonstiges, X=fehlend","","","","","","","","","",,,,,"",,,,"obds-meldung.op.intention",1,1,"",""
"obds-meldung","obds-meldung.op.datum","obds-meldung.op.datum","","","",1,1,"","","","date {[]} {[]}
","Datum","Datum der Operation","","","","","","","","","",,,,,"",,,,"obds-meldung.op.datum",1,1,"",""
"obds-meldung","obds-meldung.op.opsKodes","obds-meldung.op.opsKodes","","","",1,*,"","","","BackboneElement {[]} {[]}
","OPS","OPS-Prozedurenkodes","","","","","","","","","",,,,,"",,,,"obds-meldung.op.opsKodes",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"obds-meldung","obds-meldung.op.opsKodes.id","obds-meldung.op.opsKodes.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"obds-meldung","obds-meldung.op.opsKodes.extension","obds-meldung.op.opsKodes.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"obds-meldung","obds-meldung.op.opsKodes.modifierExtension","obds-meldung.op.opsKodes.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"obds-meldung","obds-meldung.op.opsKodes.code","obds-meldung.op.opsKodes.code","","","",1,1,"","","","code {[]} {[]}
","Code","OPS-Code (z.B. 5-870.a2)","","","","","","","","","",,,,,"",,,,"obds-meldung.op.opsKodes.code",1,1,"",""
"obds-meldung","obds-meldung.op.opsKodes.version","obds-meldung.op.opsKodes.version","","","",1,1,"","","","string {[]} {[]}
","Version","OPS-Version (z.B. 2020)","","","","","","","","","",,,,,"",,,,"obds-meldung.op.opsKodes.version",1,1,"",""
"obds-meldung","obds-meldung.op.histologie","obds-meldung.op.histologie","","","",0,1,"","","","BackboneElement {[]} {[]}
","Histologie","Histologiebefund der OP","","","","","","","","","",,,,,"",,,,"obds-meldung.op.histologie",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"obds-meldung","obds-meldung.op.histologie.id","obds-meldung.op.histologie.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"obds-meldung","obds-meldung.op.histologie.extension","obds-meldung.op.histologie.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"obds-meldung","obds-meldung.op.histologie.modifierExtension","obds-meldung.op.histologie.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"obds-meldung","obds-meldung.op.histologie.histologieID","obds-meldung.op.histologie.histologieID","","","",0,1,"","","","string {[]} {[]}
","Histologie_ID","Eindeutige Kennung des Histologiebefunds","","","","","","","","","",,,,,"",,,,"obds-meldung.op.histologie.histologieID",0,1,"",""
"obds-meldung","obds-meldung.op.histologie.tumorHistologiedatum","obds-meldung.op.histologie.tumorHistologiedatum","","","",0,1,"","","","dateTime {[]} {[]}
","Tumor_Histologiedatum","Datum des Histologiebefunds","","","","","","","","","",,,,,"",,,,"obds-meldung.op.histologie.tumorHistologiedatum",0,1,"",""
"obds-meldung","obds-meldung.op.histologie.histologieEinsendeNr","obds-meldung.op.histologie.histologieEinsendeNr","","","",0,1,"","","","string {[]} {[]}
","Histologie_EinsendeNr","Einsende-Nummer des Histologiebefunds","","","","","","","","","",,,,,"",,,,"obds-meldung.op.histologie.histologieEinsendeNr",0,1,"",""
"obds-meldung","obds-meldung.op.histologie.morphologieICDO","obds-meldung.op.histologie.morphologieICDO","","","",0,5,"","","","BackboneElement {[]} {[]}
","Morphologie_ICD_O","ICD-O Morphologie-Kodierung","","","","","","","","","",,,,,"",,,,"obds-meldung.op.histologie.morphologieICDO",0,5,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"obds-meldung","obds-meldung.op.histologie.morphologieICDO.id","obds-meldung.op.histologie.morphologieICDO.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"obds-meldung","obds-meldung.op.histologie.morphologieICDO.extension","obds-meldung.op.histologie.morphologieICDO.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"obds-meldung","obds-meldung.op.histologie.morphologieICDO.modifierExtension","obds-meldung.op.histologie.morphologieICDO.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"obds-meldung","obds-meldung.op.histologie.morphologieICDO.code","obds-meldung.op.histologie.morphologieICDO.code","","","",1,1,"","","","code {[]} {[]}
","Code","ICD-O Morphologie-Code","","","","","","","","","",,,,,"",,,,"obds-meldung.op.histologie.morphologieICDO.code",1,1,"",""
"obds-meldung","obds-meldung.op.histologie.morphologieICDO.version","obds-meldung.op.histologie.morphologieICDO.version","","","",1,1,"","","","string {[]} {[]}
","Version","ICD-O Version","","","","","","","","","",,,,,"",,,,"obds-meldung.op.histologie.morphologieICDO.version",1,1,"",""
"obds-meldung","obds-meldung.op.histologie.morphologieFreitext","obds-meldung.op.histologie.morphologieFreitext","","","",0,1,"","","","string {[]} {[]}
","Morphologie_Freitext","Freitextbeschreibung der Morphologie","","","","","","","","","",,,,,"",,,,"obds-meldung.op.histologie.morphologieFreitext",0,1,"",""
"obds-meldung","obds-meldung.op.histologie.grading","obds-meldung.op.histologie.grading","","","",1,1,"","","","code {[]} {[]}
","Grading","Histopathologisches Grading: 0-4, X, L, M, H, B, U, T","","","","","","","","","",,,,,"",,,,"obds-meldung.op.histologie.grading",1,1,"",""
"obds-meldung","obds-meldung.op.histologie.lkUntersucht","obds-meldung.op.histologie.lkUntersucht","","","",0,1,"","","","integer {[]} {[]}
","LK_untersucht","Anzahl untersuchter Lymphknoten","","","","","","","","","",,,,,"",,,,"obds-meldung.op.histologie.lkUntersucht",0,1,"",""
"obds-meldung","obds-meldung.op.histologie.lkBefallen","obds-meldung.op.histologie.lkBefallen","","","",0,1,"","","","integer {[]} {[]}
","LK_befallen","Anzahl befallener Lymphknoten","","","","","","","","","",,,,,"",,,,"obds-meldung.op.histologie.lkBefallen",0,1,"",""
"obds-meldung","obds-meldung.op.histologie.sentinelLKUntersucht","obds-meldung.op.histologie.sentinelLKUntersucht","","","",0,1,"","","","integer {[]} {[]}
","Sentinel_LK_untersucht","Anzahl untersuchter Sentinel-Lymphknoten","","","","","","","","","",,,,,"",,,,"obds-meldung.op.histologie.sentinelLKUntersucht",0,1,"",""
"obds-meldung","obds-meldung.op.histologie.sentinelLKBefallen","obds-meldung.op.histologie.sentinelLKBefallen","","","",0,1,"","","","integer {[]} {[]}
","Sentinel_LK_befallen","Anzahl befallener Sentinel-Lymphknoten","","","","","","","","","",,,,,"",,,,"obds-meldung.op.histologie.sentinelLKBefallen",0,1,"",""
"obds-meldung","obds-meldung.op.tnm","obds-meldung.op.tnm","","","",0,1,"","","","BackboneElement {[]} {[]}
","TNM","Postoperatives TNM-Stadium","","","","","","","","","",,,,,"",,,,"obds-meldung.op.tnm",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"obds-meldung","obds-meldung.op.tnm.id","obds-meldung.op.tnm.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"obds-meldung","obds-meldung.op.tnm.extension","obds-meldung.op.tnm.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"obds-meldung","obds-meldung.op.tnm.modifierExtension","obds-meldung.op.tnm.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"obds-meldung","obds-meldung.op.tnm.datum","obds-meldung.op.tnm.datum","","","",0,1,"","","","date {[]} {[]}
","Datum","Datum der TNM-Klassifikation","","","","","","","","","",,,,,"",,,,"obds-meldung.op.tnm.datum",0,1,"",""
"obds-meldung","obds-meldung.op.tnm.version","obds-meldung.op.tnm.version","","","",0,1,"","","","code {[]} {[]}
","Version","TNM-Auflage (6, 7, 8, 9)","","","","","","","","","",,,,,"",,,,"obds-meldung.op.tnm.version",0,1,"",""
"obds-meldung","obds-meldung.op.tnm.ySymbol","obds-meldung.op.tnm.ySymbol","","","",0,1,"","","","code {[]} {[]}
","y_Symbol","y-Symbol: Klassifikation nach multimodaler Therapie","","","","","","","","","",,,,,"",,,,"obds-meldung.op.tnm.ySymbol",0,1,"",""
"obds-meldung","obds-meldung.op.tnm.rSymbol","obds-meldung.op.tnm.rSymbol","","","",0,1,"","","","code {[]} {[]}
","r_Symbol","r-Symbol: Rezidivklassifikation","","","","","","","","","",,,,,"",,,,"obds-meldung.op.tnm.rSymbol",0,1,"",""
"obds-meldung","obds-meldung.op.tnm.aSymbol","obds-meldung.op.tnm.aSymbol","","","",0,1,"","","","code {[]} {[]}
","a_Symbol","a-Symbol: Autopsie-Klassifikation","","","","","","","","","",,,,,"",,,,"obds-meldung.op.tnm.aSymbol",0,1,"",""
"obds-meldung","obds-meldung.op.tnm.cpuPraefixT","obds-meldung.op.tnm.cpuPraefixT","","","",0,1,"","","","code {[]} {[]}
","c_p_u_Praefix_T","Praefix der T-Kategorie: c, p oder u","","","","","","","","","",,,,,"",,,,"obds-meldung.op.tnm.cpuPraefixT",0,1,"",""
"obds-meldung","obds-meldung.op.tnm.t","obds-meldung.op.tnm.t","","","",0,1,"","","","string {[]} {[]}
","T","T-Kategorie (Primaertumor)","","","","","","","","","",,,,,"",,,,"obds-meldung.op.tnm.t",0,1,"",""
"obds-meldung","obds-meldung.op.tnm.mSymbol","obds-meldung.op.tnm.mSymbol","","","",0,1,"","","","string {[]} {[]}
","m_Symbol","m-Symbol: multiple Primaertumoren","","","","","","","","","",,,,,"",,,,"obds-meldung.op.tnm.mSymbol",0,1,"",""
"obds-meldung","obds-meldung.op.tnm.cpuPraefixN","obds-meldung.op.tnm.cpuPraefixN","","","",0,1,"","","","code {[]} {[]}
","c_p_u_Praefix_N","Praefix der N-Kategorie: c, p oder u","","","","","","","","","",,,,,"",,,,"obds-meldung.op.tnm.cpuPraefixN",0,1,"",""
"obds-meldung","obds-meldung.op.tnm.n","obds-meldung.op.tnm.n","","","",0,1,"","","","string {[]} {[]}
","N","N-Kategorie (regionaere Lymphknoten)","","","","","","","","","",,,,,"",,,,"obds-meldung.op.tnm.n",0,1,"",""
"obds-meldung","obds-meldung.op.tnm.cpuPraefixM","obds-meldung.op.tnm.cpuPraefixM","","","",0,1,"","","","code {[]} {[]}
","c_p_u_Praefix_M","Praefix der M-Kategorie: c, p oder u","","","","","","","","","",,,,,"",,,,"obds-meldung.op.tnm.cpuPraefixM",0,1,"",""
"obds-meldung","obds-meldung.op.tnm.m","obds-meldung.op.tnm.m","","","",0,1,"","","","string {[]} {[]}
","M","M-Kategorie (Fernmetastasen)","","","","","","","","","",,,,,"",,,,"obds-meldung.op.tnm.m",0,1,"",""
"obds-meldung","obds-meldung.op.tnm.l","obds-meldung.op.tnm.l","","","",0,1,"","","","code {[]} {[]}
","L","Lymphgefaessinvasion: L0, L1, LX","","","","","","","","","",,,,,"",,,,"obds-meldung.op.tnm.l",0,1,"",""
"obds-meldung","obds-meldung.op.tnm.v","obds-meldung.op.tnm.v","","","",0,1,"","","","code {[]} {[]}
","V","Veneninvasion: V0, V1, V2, VX","","","","","","","","","",,,,,"",,,,"obds-meldung.op.tnm.v",0,1,"",""
"obds-meldung","obds-meldung.op.tnm.pn","obds-meldung.op.tnm.pn","","","",0,1,"","","","code {[]} {[]}
","Pn","Perineurale Invasion: Pn0, Pn1, PnX","","","","","","","","","",,,,,"",,,,"obds-meldung.op.tnm.pn",0,1,"",""
"obds-meldung","obds-meldung.op.tnm.s","obds-meldung.op.tnm.s","","","",0,1,"","","","code {[]} {[]}
","S","Serumtumormarker: S0, S1, S2, S3, SX","","","","","","","","","",,,,,"",,,,"obds-meldung.op.tnm.s",0,1,"",""
"obds-meldung","obds-meldung.op.tnm.uiccStadium","obds-meldung.op.tnm.uiccStadium","","","",0,1,"","","","string {[]} {[]}
","UICC_Stadium","UICC-Stadium (z.B. IA, IIB, IIIA, IV)","","","","","","","","","",,,,,"",,,,"obds-meldung.op.tnm.uiccStadium",0,1,"",""
"obds-meldung","obds-meldung.op.residualstatus","obds-meldung.op.residualstatus","","","",0,1,"","","","BackboneElement {[]} {[]}
","Residualstatus","Residualtumorstatus nach OP","","","","","","","","","",,,,,"",,,,"obds-meldung.op.residualstatus",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"obds-meldung","obds-meldung.op.residualstatus.id","obds-meldung.op.residualstatus.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"obds-meldung","obds-meldung.op.residualstatus.extension","obds-meldung.op.residualstatus.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"obds-meldung","obds-meldung.op.residualstatus.modifierExtension","obds-meldung.op.residualstatus.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"obds-meldung","obds-meldung.op.residualstatus.lokaleBeurteilung","obds-meldung.op.residualstatus.lokaleBeurteilung","","","",0,1,"","","","code {[]} {[]}
","Lokale_Beurteilung_Residualstatus","Lokaler Residualstatus: R0, R1, R1(is), R1(cy+), R2, RX, U","","","","","","","","","",,,,,"",,,,"obds-meldung.op.residualstatus.lokaleBeurteilung",0,1,"",""
